Class,Subclass,SubclassCategory,Commands,Response,Label
NonBike,Not needed,NC,Craft digital counseling sessions.,It is a  non bike command,0
NonBike,Not needed,NC,Make digital counseling resources.,It is a  non bike command,0
NonBike,Not needed,NC,Digital counseling for mental health.,It is a  non bike command,0
NonBike,Not needed,NC,Try digital coaching.,It is a  non bike command,0
NonBike,Not needed,NC,Provide coaching to youngstars.,It is a  non bike command,0
NonBike,Not needed,NC,Craft digital coaching programs.,It is a  non bike command,0
NonBike,Not needed,NC,Make digital coaching resources.,It is a  non bike command,0
NonBike,Not needed,NC,Coaching in digital skills for personal growth.,It is a  non bike command,0
NonBike,Not needed,NC,Engage in digital mentoring.,It is a  non bike command,0
NonBike,Not needed,NC,Provide digital mentorship initiatives.,It is a  non bike command,0
NonBike,Not needed,NC,Develop digital mentorship resources.,It is a  non bike command,0
NonBike,Not needed,NC,Create resources for digital mentorship.,It is a  non bike command,0
NonBike,Not needed,NC,Career growth mentorship in the digital domain.,It is a  non bike command,0
NonBike,Not needed,NC,Explore leadership in the digital realm.,It is a  non bike command,0
NonBike,Not needed,NC,Guide digital teams.,It is a  non bike command,0
NonBike,Not needed,NC,Develop strategies for digital leadership.,It is a  non bike command,0
NonBike,Not needed,NC,Conduct workshops on digital leadership.,It is a  non bike command,0
NonBike,Not needed,NC,Consulting on digital leadership..,It is a  non bike command,0
NonBike,Not needed,NC,Explore advancements in digital innovation.,It is a  non bike command,0
NonBike,Not needed,NC,Encourage digital innovation initiatives.,It is a  non bike command,0
NonBike,Not needed,NC,Develop strategies for digital innovation.,It is a  non bike command,0
NonBike,Not needed,NC,Conduct workshops on digital innovation.,It is a  non bike command,0
NonBike,Not needed,NC,Consulting on digital innovation.,It is a  non bike command,0
NonBike,Not needed,NC,Embrace digital transformation.,It is a  non bike command,0
NonBike,Not needed,NC,Drive digital transformation efforts.,It is a  non bike command,0
NonBike,Not needed,NC,Develop digital transformation roadmaps.,It is a  non bike command,0
NonBike,Not needed,NC,Conduct workshops on digital transformation.,It is a  non bike command,0
NonBike,Not needed,NC,Consulting for digital transformation.,It is a  non bike command,0
NonBike,Not needed,NC,Explore digital strategic planning.,It is a  non bike command,0
NonBike,Not needed,NC,Develop strategies for online digital business.,It is a  non bike command,0
NonBike,Not needed,NC,Plan digital product launches.,It is a  non bike command,0
NonBike,Not needed,NC,Develop strategies for digital branding.,It is a  non bike command,0
NonBike,Not needed,NC,Consulting on digital strategy.,It is a  non bike command,0
NonBike,Not needed,NC,Explore opportunities in digital business.,It is a  non bike command,0
NonBike,Not needed,NC,Launch an online business.,It is a  non bike command,0
NonBike,Not needed,NC,Develop digital offerings.,It is a  non bike command,0
NonBike,Not needed,NC,Provide digital services..,It is a  non bike command,0
NonBike,Not needed,NC,Consulting services for digital entrepreneurship..,It is a  non bike command,0
NonBike,Not needed,NC,Explore digital nomadism in the online realm.,It is a  non bike command,0
NonBike,Not needed,NC,Embrace the lifestyle of a digital nomad.,It is a  non bike command,0
NonBike,Not needed,NC,Design workspaces tailored for digital nomads,It is a  non bike command,0
NonBike,Not needed,NC,Create travel arrangements for digital nomads.,It is a  non bike command,0
NonBike,Not needed,NC,Communities of digital nomads.,It is a  non bike command,0
NonBike,Not needed,NC,Consider taking a digital detox.,It is a  non bike command,0
NonBike,Not needed,NC,Paint the fence.,It is a  non bike command,0
NonBike,Not needed,NC,Trim the bushes.,It is a  non bike command,0
NonBike,Not needed,NC,Clean the gutters.,It is a  non bike command,0
NonBike,Not needed,NC,Install new light fixtures.,It is a  non bike command,0
NonBike,Not needed,NC,Hang up curtains.,It is a  non bike command,0
NonBike,Not needed,NC,Dust the ceiling fan.,It is a  non bike command,0
NonBike,Not needed,NC,Fix the leaky bucket.,It is a  non bike command,0
NonBike,Not needed,NC,Polish the silverware.,It is a  non bike command,0
NonBike,Not needed,NC,Wipe down the country lane.,It is a  non bike command,0
NonBike,Not needed,NC,Scrub the bathtub.,It is a  non bike command,0
NonBike,Not needed,NC,Organize the closet.,It is a  non bike command,0
NonBike,Not needed,NC,Fold the towels.,It is a  non bike command,0
NonBike,Not needed,NC,Arrange the pillows.,It is a  non bike command,0
NonBike,Not needed,NC,Vacuum under the furniture.,It is a  non bike command,0
NonBike,Not needed,NC,Change the bed sheets.,It is a  non bike command,0
NonBike,Not needed,NC,Water the indoor plants.,It is a  non bike command,0
NonBike,Not needed,NC,Prune the indoor trees.,It is a  non bike command,0
NonBike,Not needed,NC,Dust the blinds.,It is a  non bike command,0
NonBike,Not needed,NC,Clean the oven.,It is a  non bike command,0
NonBike,Not needed,NC,Wipe down the refrigerator.,It is a  non bike command,0
NonBike,Not needed,NC,Declutter the pantry.,It is a  non bike command,0
NonBike,Not needed,NC,Sweep the front porch.,It is a  non bike command,0
NonBike,Not needed,NC,Mop the kitchen floor.,It is a  non bike command,0
NonBike,Not needed,NC,Wash the car.,It is a  non bike command,0
NonBike,Not needed,NC,Wax the car.,It is a  non bike command,0
NonBike,Not needed,NC,Check the tire/tyre pressure.,It is a  non bike command,0
NonBike,Not needed,NC,Refill windshield washer fluid.,It is a  non bike command,0
NonBike,Not needed,NC,Vacuum the car interior.,It is a  non bike command,0
NonBike,Not needed,NC,Clean the car windows.,It is a  non bike command,0
NonBike,Not needed,NC,Change the air filter.,It is a  non bike command,0
NonBike,Not needed,NC,Check the oil level.,It is a  non bike command,0
NonBike,Not needed,NC,Rotate the Tires/Tyres.,It is a  non bike command,0
NonBike,Not needed,NC,Fill up the gas tank.,It is a  non bike command,0
NonBike,Not needed,NC,Organize the garage.,It is a  non bike command,0
NonBike,Not needed,NC,Test the smoke detectors.,It is a  non bike command,0
NonBike,Not needed,NC,Change the batteries in smoke detectors.,It is a  non bike command,0
NonBike,Not needed,NC,Inspect fire extinguishers.,It is a  non bike command,0
NonBike,Not needed,NC,Clean the chimney.,It is a  non bike command,0
NonBike,Not needed,NC,Arrange the firewood.,It is a  non bike command,0
NonBike,Not needed,NC,Rake the backyard.,It is a  non bike command,0
NonBike,Not needed,NC,Water the lawn.,It is a  non bike command,0
NonBike,Not needed,NC,Trim the edges.,It is a  non bike command,0
NonBike,Not needed,NC,Weed the garden.,It is a  non bike command,0
NonBike,Not needed,NC,Plant trees.,It is a  non bike command,0
NonBike,Not needed,NC,Fertilize the plants.,It is a  non bike command,0
NonBike,Not needed,NC,Mulch the flower beds.,It is a  non bike command,0
NonBike,Not needed,NC,Edge the lawn.,It is a  non bike command,0
NonBike,Not needed,NC,Clean the outdoor furniture.,It is a  non bike command,0
NonBike,Not needed,NC,Set up the grill.,It is a  non bike command,0
NonBike,Not needed,NC,BBQ for dinner.,It is a  non bike command,0
NonBike,Not needed,NC,Start a bonfire.,It is a  non bike command,0
NonBike,Not needed,NC,Roast beef.,It is a  non bike command,0
NonBike,Not needed,NC,Hang up outdoor lights.,It is a  non bike command,0
NonBike,Not needed,NC,Check the outdoor lighting.,It is a  non bike command,0
NonBike,Not needed,NC,Clean the pool.,It is a  non bike command,0
NonBike,Not needed,NC,Test the pool water.,It is a  non bike command,0
NonBike,Not needed,NC,Treat the pool with chemicals.,It is a  non bike command,0
NonBike,Not needed,NC,Scrub the pool tiles.,It is a  non bike command,0
NonBike,Not needed,NC,Skim leaves from the pool.,It is a  non bike command,0
NonBike,Not needed,NC,Clean the pool filter.,It is a  non bike command,0
NonBike,Not needed,NC,Fill bird feeders.,It is a  non bike command,0
NonBike,Not needed,NC,Clean bird baths.,It is a  non bike command,0
NonBike,Not needed,NC,Trim tree branches.,It is a  non bike command,0
NonBike,Not needed,NC,Prune fruit trees.,It is a  non bike command,0
NonBike,Not needed,NC,Harvest vegetables.,It is a  non bike command,0
NonBike,Not needed,NC,Plant herbs.,It is a  non bike command,0
NonBike,Not needed,NC,Trim rose bushes.,It is a  non bike command,0
NonBike,Not needed,NC,Transplant seedlings.,It is a  non bike command,0
NonBike,Not needed,NC,Start composting.,It is a  non bike command,0
NonBike,Not needed,NC,Build a compost bin.,It is a  non bike command,0
NonBike,Not needed,NC,Turn compost piles.,It is a  non bike command,0
NonBike,Not needed,NC,Feed the chickens.,It is a  non bike command,0
NonBike,Not needed,NC,Collect eggs.,It is a  non bike command,0
NonBike,Not needed,NC,Clean the chicken coop.,It is a  non bike command,0
NonBike,Not needed,NC,Refill birdseed.,It is a  non bike command,0
NonBike,Not needed,NC,Set up a birdhouse.,It is a  non bike command,0
NonBike,Not needed,NC,Install a rain barrel.,It is a  non bike command,0
NonBike,Not needed,NC,Check the sprinkler system.,It is a  non bike command,0
NonBike,Not needed,NC,Repair garden tools.,It is a  non bike command,0
NonBike,Not needed,NC,Sharpen pruning shears.,It is a  non bike command,0
NonBike,Not needed,NC,Clean outdoor toys.,It is a  non bike command,0
NonBike,Not needed,NC,Set up a picnic.,It is a  non bike command,0
NonBike,Not needed,NC,Pack a picnic basket.,It is a  non bike command,0
NonBike,Not needed,NC,Bring snacks for the picnic.,It is a  non bike command,0
NonBike,Not needed,NC,Prepare sandwiches.,It is a  non bike command,0
NonBike,Not needed,NC,Slice fruit for the picnic.,It is a  non bike command,0
NonBike,Not needed,NC,Spread out the picnic blanket.,It is a  non bike command,0
NonBike,Not needed,NC,Set up a tent.,It is a  non bike command,0
NonBike,Not needed,NC,Light a campfire.,It is a  non bike command,0
NonBike,Not needed,NC,Pitch a tent.,It is a  non bike command,0
NonBike,Not needed,NC,Cook dinner over the campfire.,It is a  non bike command,0
NonBike,Not needed,NC,Serve breakfast.,It is a  non bike command,0
NonBike,Not needed,NC,Tell campfire stories.,It is a  non bike command,0
NonBike,Not needed,NC,Sing campfire songs.,It is a  non bike command,0
NonBike,Not needed,NC,Stargaze.,It is a  non bike command,0
NonBike,Not needed,NC,Spot constellations.,It is a  non bike command,0
NonBike,Not needed,NC,Plan a hike.,It is a  non bike command,0
NonBike,Not needed,NC,Pack a backpack.,It is a  non bike command,0
NonBike,Not needed,NC,Bring water bottles.,It is a  non bike command,0
NonBike,Not needed,NC,Wear hiking boots.,It is a  non bike command,0
NonBike,Not needed,NC,Apply sunscreen.,It is a  non bike command,0
NonBike,Not needed,NC,Bring a map and compass.,It is a  non bike command,0
NonBike,Not needed,NC,Start the hike.,It is a  non bike command,0
NonBike,Not needed,NC,Stay hydrated.,It is a  non bike command,0
NonBike,Not needed,NC,Take breaks.,It is a  non bike command,0
NonBike,Not needed,NC,Enjoy the scenery.,It is a  non bike command,0
NonBike,Not needed,NC,Take photos along the trail.,It is a  non bike command,0
NonBike,Not needed,NC,Identify wildflowers.,It is a  non bike command,0
NonBike,Not needed,NC,Spot wildlife.,It is a  non bike command,0
NonBike,Not needed,NC,Pack out trash.,It is a  non bike command,0
NonBike,Not needed,NC,Leave no trace.,It is a  non bike command,0
NonBike,Not needed,NC,Return before dark.,It is a  non bike command,0
NonBike,Not needed,NC,Explore a nature trail.,It is a  non bike command,0
NonBike,Not needed,NC,Go watch movie.,It is a  non bike command,0
NonBike,Not needed,NC,Look for animal tracks.,It is a  non bike command,0
NonBike,Not needed,NC,Take a nature walk.,It is a  non bike command,0
NonBike,Not needed,NC,Collect leaves and rocks.,It is a  non bike command,0
NonBike,Not needed,NC,Sketch the picture.,It is a  non bike command,0
NonBike,Not needed,NC,Paint door.,It is a  non bike command,0
NonBike,Not needed,NC,Practice mindfulness.,It is a  non bike command,0
NonBike,Not needed,NC,Meditate in nature.,It is a  non bike command,0
NonBike,Not needed,NC,Sit by a stream.,It is a  non bike command,0
NonBike,Not needed,NC,Skip rocks.,It is a  non bike command,0
NonBike,Not needed,NC,Build a cairn.,It is a  non bike command,0
NonBike,Not needed,NC,Climb a hill.,It is a  non bike command,0
NonBike,Not needed,NC,Listen to the sounds of nature.,It is a  non bike command,0
NonBike,Not needed,NC,Feel the breeze.,It is a  non bike command,0
NonBike,Not needed,NC,Take a deep breath.,It is a  non bike command,0
NonBike,Not needed,NC,Watch the sunset.,It is a  non bike command,0
NonBike,Not needed,NC,Listen to the birds.,It is a  non bike command,0
NonBike,Not needed,NC,Smell the flowers.,It is a  non bike command,0
NonBike,Not needed,NC,Feel the grass beneath your feet.,It is a  non bike command,0
NonBike,Not needed,NC,Watch the clouds.,It is a  non bike command,0
NonBike,Not needed,NC,Count the stars.,It is a  non bike command,0
NonBike,Not needed,NC,Make a wish on a shooting star.,It is a  non bike command,0
NonBike,Not needed,NC,Fly a helicopter.,It is a  non bike command,0
NonBike,Not needed,NC,Build a sandcastle.,It is a  non bike command,0
NonBike,Not needed,NC,Collect sea food.,It is a  non bike command,0
NonBike,Not needed,NC,Search for crabs.,It is a  non bike command,0
NonBike,Not needed,NC,Walk barefoot in the sand.,It is a  non bike command,0
NonBike,Not needed,NC,Jump over waves.,It is a  non bike command,0
NonBike,Not needed,NC,Collect driftwood.,It is a  non bike command,0
NonBike,Not needed,NC,Watch sailboats on the horizon.,It is a  non bike command,0
NonBike,Not needed,NC,Build a beach bonfire.,It is a  non bike command,0
NonBike,Not needed,NC,Roast hot dogs on the beach.,It is a  non bike command,0
NonBike,Not needed,NC,Play beach football.,It is a  non bike command,0
NonBike,Not needed,NC,Have a sandcastle contest.,It is a  non bike command,0
NonBike,Not needed,NC,Take a dip in the ocean.,It is a  non bike command,0
NonBike,Not needed,NC,Boogie board in the waves.,It is a  non bike command,0
NonBike,Not needed,NC,Try paddleboarding.,It is a  non bike command,0
NonBike,Not needed,NC,Surf the sea waves.,It is a  non bike command,0
NonBike,Not needed,NC,Collect beach glass.,It is a  non bike command,0
NonBike,Not needed,NC,Try snorkeling.,It is a  non bike command,0
NonBike,Not needed,NC,Dive for seashells.,It is a  non bike command,0
NonBike,Not needed,NC,Explore tide pools.,It is a  non bike command,0
NonBike,Not needed,NC,Take a boat ride.,It is a  non bike command,0
NonBike,Not needed,NC,Lets go for fishing.,It is a  non bike command,0
NonBike,Not needed,NC,Cast a line.,It is a  non bike command,0
NonBike,Not needed,NC,Bait the hook.,It is a  non bike command,0
NonBike,Not needed,NC,Wait for a bite.,It is a  non bike command,0
NonBike,Not needed,NC,Reel in the fish.,It is a  non bike command,0
NonBike,Not needed,NC,Take a photo with the catch.,It is a  non bike command,0
NonBike,Not needed,NC,Clean and fillet the fish.,It is a  non bike command,0
NonBike,Not needed,NC,Cook the fish for dinner.,It is a  non bike command,0
NonBike,Not needed,NC,Enjoy a seafood feast.,It is a  non bike command,0
NonBike,Not needed,NC,Try crabbing.,It is a  non bike command,0
NonBike,Not needed,NC,Set traps for crabs.,It is a  non bike command,0
NonBike,Not needed,NC,Pull up the crab traps.,It is a  non bike command,0
NonBike,Not needed,NC,Boil the crabs.,It is a  non bike command,0
NonBike,Not needed,NC,Crack crab legs.,It is a  non bike command,0
NonBike,Not needed,NC,Dip crab meat in butter.,It is a  non bike command,0
NonBike,Not needed,NC,Taste local seafood dishes.,It is a  non bike command,0
NonBike,Not needed,NC,Visit a seafood market.,It is a  non bike command,0
NonBike,Not needed,NC,Watch fishermen at work.,It is a  non bike command,0
NonBike,Not needed,NC,Take a boat tour.,It is a  non bike command,0
NonBike,Not needed,NC,Go on a dolphin cruise.,It is a  non bike command,0
NonBike,Not needed,NC,Spot dolphins in the water.,It is a  non bike command,0
NonBike,Not needed,NC,Learn about marine life.,It is a  non bike command,0
NonBike,Not needed,NC,Visit a lighthouse.,It is a  non bike command,0
NonBike,Not needed,NC,Climb to the top of the lighthouse.,It is a  non bike command,0
NonBike,Not needed,NC,Enjoy the view from the lighthouse.,It is a  non bike command,0
NonBike,Not needed,NC,Learn about lighthouse history.,It is a  non bike command,0
NonBike,Not needed,NC,Visit a maritime museum.,It is a  non bike command,0
NonBike,Not needed,NC,Explore shipwrecks.,It is a  non bike command,0
NonBike,Not needed,NC,Dive to underwater ruins.,It is a  non bike command,0
NonBike,Not needed,NC,Go on a submarine tour.,It is a  non bike command,0
NonBike,Not needed,NC,Watch a sunset cruise.,It is a  non bike command,0
NonBike,Not needed,NC,Enjoy dinner on a cruise.,It is a  non bike command,0
NonBike,Not needed,NC,Dance under the stars.,It is a  non bike command,0
NonBike,Not needed,NC,Take a ferry ride.,It is a  non bike command,0
NonBike,Not needed,NC,Visit an island.,It is a  non bike command,0
NonBike,Not needed,NC,Go island hopping.,It is a  non bike command,0
NonBike,Not needed,NC,Explore coastal towns.,It is a  non bike command,0
NonBike,Not needed,NC,Visit historic landmarks.,It is a  non bike command,0
NonBike,Not needed,NC,Take a walking tour.,It is a  non bike command,0
NonBike,Not needed,NC,Visit a botanical garden.,It is a  non bike command,0
NonBike,Not needed,NC,Explore nature reserves.,It is a  non bike command,0
NonBike,Not needed,NC,Visit a national park.,It is a  non bike command,0
NonBike,Not needed,NC,Go camping in the wilderness.,It is a  non bike command,0
NonBike,Not needed,NC,Experience the great outdoors!,It is a  non bike command,0
NonBike,Not needed,NC,Perform my cats marriage,It is a  non bike command,0
NonBike,Not needed,NC,Perform my pets marriage,It is a  non bike command,0
NonBike,Not needed,NC,Perform my dogs marriage,It is a  non bike command,0
NonBike,Not needed,NC,check blood pressure,It is a  non bike command,0
NonBike,Not needed,NC,check balloon pressure ,It is a  non bike command,0
NonBike,Not needed,NC,check my books,It is a  non bike command,0
